grupo,nome_normalizado,size,ocorrencias,path,id,mimeType
33,trilhas retiradas da plataforma-20260529t041136z-3-009.zip,2132372564,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-009.zip,1S_ajp1PKsoy0LEtZf-wXM92_eQvlGJ3i,application/zip
33,trilhas retiradas da plataforma-20260529t041136z-3-009.zip,2132372564,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-009.zip,1kO9J7fq6SKLvd-e3PAwFVuhMfRPYPEVt,application/zip
33,trilhas retiradas da plataforma-20260529t041136z-3-009.zip,2132372564,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-009.zip,1N_utMofhlYLiYNjqlzP39H5oQPsm_RZU,application/zip
34,trilhas retiradas da plataforma-20260529t041136z-3-012.zip,2131903666,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-012.zip,1l1o4V_Ivz8O-HuYK2uqc1J08z4tGR1ax,application/zip
34,trilhas retiradas da plataforma-20260529t041136z-3-012.zip,2131903666,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-012.zip,1BGDzGXhETH-Txj2GWC38hyrXeGOPBnJK,application/zip
34,trilhas retiradas da plataforma-20260529t041136z-3-012.zip,2131903666,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-012.zip,1rjReFjv_cKToL5_WOOj28i5Drrah2lA3,application/zip
35,trilhas retiradas da plataforma-20260529t041136z-3-017.zip,2131777817,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-017.zip,1VWiki-2YBuQJVQ8vEWtTzN-HElVYWfXl,application/zip
35,trilhas retiradas da plataforma-20260529t041136z-3-017.zip,2131777817,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-017.zip,18FSR9ifsbRdLNu1XVacmYt6G4Ywcw5JP,application/zip
35,trilhas retiradas da plataforma-20260529t041136z-3-017.zip,2131777817,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-017.zip,1Rymfe3VGDRxxjUvZUctY2L82vKMftvCv,application/zip
36,trilhas retiradas da plataforma-20260529t041136z-3-016.zip,2131668859,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-016.zip,1s9IdtCmVrAJgaUPnfEnMeE6n3XKjY2Wd,application/zip
36,trilhas retiradas da plataforma-20260529t041136z-3-016.zip,2131668859,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-016.zip,1uI0uCCOGygAV9SCfgzyhWZIVP-JxmSt0,application/zip
36,trilhas retiradas da plataforma-20260529t041136z-3-016.zip,2131668859,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-016.zip,1f2BbpcY-9eonphgDbt-ZaDthz6mjnaYG,application/zip
37,trilhas retiradas da plataforma-20260529t041136z-3-005.zip,2129985594,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-005.zip,1Ta1odSpTqgRMWJT-s3o7ORnSimG3QR7p,application/zip
37,trilhas retiradas da plataforma-20260529t041136z-3-005.zip,2129985594,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-005.zip,17H_l47wtcWXrCzXxvN7pNA_L5As9XOXi,application/zip
37,trilhas retiradas da plataforma-20260529t041136z-3-005.zip,2129985594,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-005.zip,1WbgnPIy3pEHg0sggAgXw_HkiEznNhHlh,application/zip
38,trilhas retiradas da plataforma-20260529t041136z-3-010.zip,2129530571,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-010.zip,1PRPKqQvwuwCRtnH4n_defTNbA0-4U3sH,application/zip
38,trilhas retiradas da plataforma-20260529t041136z-3-010.zip,2129530571,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-010.zip,12FMvRVYyaeztf-dsDlSPkMYdV0sdC_FW,application/zip
38,trilhas retiradas da plataforma-20260529t041136z-3-010.zip,2129530571,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-010.zip,1ij7P_sxTI-I2bR-vANl9-TBXjLTDr-8k,application/zip
39,trilhas retiradas da plataforma-20260529t041136z-3-018.zip,2128442561,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-018.zip,1zamj-yMVhdt6hdXLj8bFJO4VWIckXHl3,application/zip
39,trilhas retiradas da plataforma-20260529t041136z-3-018.zip,2128442561,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-018.zip,1IrOzYBpVT6pLCxy9O31H8DaKyOmk8S07,application/zip
39,trilhas retiradas da plataforma-20260529t041136z-3-018.zip,2128442561,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-018.zip,1P-cnRxBEj6lo24QLBqenOsDOYLbaHMdt,application/zip
40,trilhas retiradas da plataforma-20260529t041136z-3-015.zip,2128087517,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-015.zip,1bsRX-zfcOLygdBnWOaRboAgk9GYr81w2,application/zip
40,trilhas retiradas da plataforma-20260529t041136z-3-015.zip,2128087517,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-015.zip,1PRtjZfLTUwVfnPPPdnh86PLAQf9Izy0N,application/zip
40,trilhas retiradas da plataforma-20260529t041136z-3-015.zip,2128087517,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-015.zip,1h14s5WHU9UfE1iwfHwbJ1xBgIi8Zq972,application/zip
41,trilhas retiradas da plataforma-20260528t150600z-3-023.zip,2127071886,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-023.zip,1OmF1PxNZ6dOmK5Lw-yHUJ3D0ShxTnSd3,application/zip
41,trilhas retiradas da plataforma-20260528t150600z-3-023.zip,2127071886,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-023.zip,1uYWhh9zxE9t-gSqn7McEq41ofX7tl51O,application/zip
41,trilhas retiradas da plataforma-20260528t150600z-3-023.zip,2127071886,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-023.zip,1N9R-XVbk5nreGK_2vJ7-PTXMxTHkqGG_,application/zip
42,trilhas retiradas da plataforma-20260529t041136z-3-008.zip,2125768495,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-008.zip,1S9IXlCAz3hALgno45jbsQU1ci4yJVItc,application/zip
42,trilhas retiradas da plataforma-20260529t041136z-3-008.zip,2125768495,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-008.zip,18n-KCELi8QX7CLcRiNgZYxQfQyaghkDD,application/zip
42,trilhas retiradas da plataforma-20260529t041136z-3-008.zip,2125768495,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-008.zip,1OuBr9RGjoqN9n_nidChEOk8L3OBCK_Rs,application/zip
43,trilhas retiradas da plataforma-20260528t150600z-3-018.zip,2121888058,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-018.zip,1p0SqjdpXO9zIzvqc8Fq09t1yrnqEc_9W,application/zip
43,trilhas retiradas da plataforma-20260528t150600z-3-018.zip,2121888058,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-018.zip,1ARCmdqhZjLw5rerNd4WMr2qQAdmUygb8,application/zip
43,trilhas retiradas da plataforma-20260528t150600z-3-018.zip,2121888058,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-018.zip,1bHWTAOf97v4A3vFN4W0vFbpZB_waP2iV,application/zip
44,trilhas retiradas da plataforma-20260528t150600z-3-026.zip,2089050293,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-026.zip,1LMsuBUCJlwfe2xbGujQWZRkKxHjHscy7,application/zip
44,trilhas retiradas da plataforma-20260528t150600z-3-026.zip,2089050293,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-026.zip,10VXU5sEfBGO0lbhvhiGg3HNRc32MRHLV,application/zip
44,trilhas retiradas da plataforma-20260528t150600z-3-026.zip,2089050293,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-026.zip,1Os1yq9WckTV0V97uyhIfKDj1FE2ftHrd,application/zip
45,trilhas retiradas da plataforma-20260528t150600z-3-015.zip,2080608997,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-015.zip,1y_WZvSOGACrTv_oMlgyUlqB1qvEHguQq,application/zip
45,trilhas retiradas da plataforma-20260528t150600z-3-015.zip,2080608997,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-015.zip,1tbBoYlA_4Y_B7eq9fU2DZd-AZgVvWlQk,application/zip
45,trilhas retiradas da plataforma-20260528t150600z-3-015.zip,2080608997,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-015.zip,1deTdOHy1fgZeK9mB3jzslcPGV5WQAjrZ,application/zip
46,trilhas retiradas da plataforma-20260528t150600z-3-020.zip,2078344935,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-020.zip,1L0KlPhMeADcnBSJ9QcW0hYZ9ABmhlpAi,application/zip
46,trilhas retiradas da plataforma-20260528t150600z-3-020.zip,2078344935,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-020.zip,1vRy1ZDIZfQpMN6XKC6C9CLwPGcxemdtp,application/zip
46,trilhas retiradas da plataforma-20260528t150600z-3-020.zip,2078344935,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-020.zip,1iw7S-5SbmG3VAlJh2KhROTI9vnY4TURY,application/zip
47,trilhas retiradas da plataforma-20260529t041136z-3-021.zip,2065572269,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-021.zip,1ERBBookUaD6bxfPhpfbDDoFDHRVtzC8M,application/zip
47,trilhas retiradas da plataforma-20260529t041136z-3-021.zip,2065572269,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-021.zip,1v7xPVNHdx5e2ysRKpeexVOCk9oeGDnFe,application/zip
47,trilhas retiradas da plataforma-20260529t041136z-3-021.zip,2065572269,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-021.zip,1yKAJF84qtiijB16HMKCNJPPL-SieEfIH,application/zip
48,apostilaengenhariaprompts.pdf,596647,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA/04 - [TRILHA] Aplicações IA - Multi-agent Systems com CrewAI/07 - Engenharia de Prompts/ApostilaEngenhariaPrompts.pdf,1NGzcYyGJmpSPKMegOKWTZ3hsfn3KPaDY,application/pdf
48,apostilaengenhariaprompts.pdf,596647,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA/05 - [TRILHA] Modelos Alternativos com Hugging Face/06 - Engenharia de Prompts/ApostilaEngenhariaPrompts.pdf,13Nn7SZn2kVxorqZU_f2h_jPGuPxEIARz,application/pdf
48,apostilaengenhariaprompts.pdf,596647,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA/06 - [TRILHA] Aplicações IA - Criação de Agents com LangChain/06  - Engenharia de Prompts/ApostilaEngenhariaPrompts.pdf,1LbG-mLU8b1LbrOz3wNElpyuPescuqFGL,application/pdf
49,._apostilaengenhariaprompts.pdf,4096,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA/04 - [TRILHA] Aplicações IA - Multi-agent Systems com CrewAI/07 - Engenharia de Prompts/._ApostilaEngenhariaPrompts.pdf,1pf5RrHgn-NHKqzKe9vHbCYVSbAc1Reqn,application/pdf
49,._apostilaengenhariaprompts.pdf,4096,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA/05 - [TRILHA] Modelos Alternativos com Hugging Face/06 - Engenharia de Prompts/._ApostilaEngenhariaPrompts.pdf,17JPd345sNAEOjJ_RIn55tBOWBLzL2r5r,application/pdf
49,._apostilaengenhariaprompts.pdf,4096,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA/06 - [TRILHA] Aplicações IA - Criação de Agents com LangChain/06  - Engenharia de Prompts/._ApostilaEngenhariaPrompts.pdf,1aRI300GSOxNgUmbC2HqqDH3f01f8TCWZ,application/pdf
50,._slidesengenhariaprompts.pdf,4096,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA/04 - [TRILHA] Aplicações IA - Multi-agent Systems com CrewAI/07 - Engenharia de Prompts/._SlidesEngenhariaPrompts.pdf,1UUYvJUs8qB4kC0LL5_S95Pr1LGnoMf4o,application/pdf
50,._slidesengenhariaprompts.pdf,4096,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA/05 - [TRILHA] Modelos Alternativos com Hugging Face/06 - Engenharia de Prompts/._SlidesEngenhariaPrompts.pdf,1SkvhqQyXhWHAJ9RGLnA3N3noKpeGbIq8,application/pdf
50,._slidesengenhariaprompts.pdf,4096,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA/06 - [TRILHA] Aplicações IA - Criação de Agents com LangChain/06  - Engenharia de Prompts/._SlidesEngenhariaPrompts.pdf,1MwuUh33Catzg9aFkzaAnaV7qV2uPBDSU,application/pdf
51,trilhas retiradas da plataforma-20260529t041136z-3-022.zip,2130264860,2,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-022.zip,1OxyGEKAxLfz96lEkA5h5L3CXHeiE8OBe,application/zip
51,trilhas retiradas da plataforma-20260529t041136z-3-022.zip,2130264860,2,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-022.zip,1d81O9sVFWpw2tonsP1ogDLG1vaqG9Mmk,application/zip
52,trilhas retiradas da plataforma-20260529t041136z-3-026.zip,2113412372,2,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-026.zip,1kRv0Rwl-L_y-OmFLN9bQArpaaREXrgvd,application/zip
52,trilhas retiradas da plataforma-20260529t041136z-3-026.zip,2113412372,2,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-026.zip,1WowHIGjEWCKEIq9LyN4YUedllLKFSeU5,application/zip
53,trilhas retiradas da plataforma-20260529t041136z-3-020.zip,2055373197,2,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-020.zip,1OK0oD-e2TbGtJV7LgsGWXeAvbbq4Cjzk,application/zip
53,trilhas retiradas da plataforma-20260529t041136z-3-020.zip,2055373197,2,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-020.zip,1qih8V83utZsVLA5rp-t5kv4miVvFQDBg,application/zip
54,pack - efeitos sonoros #zdmdigital.com.rar,2045244450,2,CURSOS/💻 Curso Viver De Youtube - Peter Jordan/11. Materiais Premium para Download/PACK - EFEITOS SONOROS #ZDMDIGITAL.COM (1).rar,1lSD9VzvArJG8vXofZxN71SgJpCQiTJYJ,application/x-rar
54,pack - efeitos sonoros #zdmdigital.com.rar,2045244450,2,CURSOS/💻 Curso Viver De Youtube - Peter Jordan/11. Materiais Premium para Download/PACK - EFEITOS SONOROS #ZDMDIGITAL.COM.rar,1GBermZMm6DU5f-AtYNnhWuXcOj4fD5Hk,application/x-rar
55,pack memes #zdmdigital.com.rar,863871766,2,CURSOS/💻 Curso Viver De Youtube - Peter Jordan/11. Materiais Premium para Download/PACK MEMES #ZDMDIGITAL.COM (1).rar,179gMpcH868zt8UoDfKFqYenUtnnVE4TV,application/x-rar
55,pack memes #zdmdigital.com.rar,863871766,2,CURSOS/💻 Curso Viver De Youtube - Peter Jordan/11. Materiais Premium para Download/PACK MEMES #ZDMDIGITAL.COM.rar,12ivO3EjxcxYY0eSK1dYjCfayFREaOss2,application/x-rar
56,pack inscreva-se e transições #zdmdigital.com.rar,577319648,2,CURSOS/💻 Curso Viver De Youtube - Peter Jordan/11. Materiais Premium para Download/PACK INSCREVA-SE E TRANSIÇÕES #ZDMDIGITAL.COM (1).rar,1Pdb74KMXjBsGt289iuk53eGD6wMmY_vp,application/x-rar
56,pack inscreva-se e transições #zdmdigital.com.rar,577319648,2,CURSOS/💻 Curso Viver De Youtube - Peter Jordan/11. Materiais Premium para Download/PACK INSCREVA-SE E TRANSIÇÕES #ZDMDIGITAL.COM.rar,1r7x9Xw3MaWFhN7d0gt5l1lALZ2qA1ihs,application/x-rar
57,tracking.mp4,220089261,2,CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/Materiais/48 Tracking/Tracking.MP4,1XB0892-oC96naB79kP-vB6zIBrDlhySP,video/mp4
57,tracking.mp4,220089261,2,CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 09 - Motion 3D/Materiais/Tracking.MP4,1QTb9yw4CZaSoujTDfsToqaZ6scPugEv8,video/mp4
58,10 ebooks start-20220224t214417z-001.zip,82444387,2,JADIELSON/PESSOAIS - JADIELSON/EBOOKs/10 EBOOKS START-20220224T214417Z-001.zip,1v9ErF1WcbS-oPspiSqQhT_-CBHKDA75K,application/zip
58,10 ebooks start-20220224t214417z-001.zip,82444387,2,EBOOKs/EBOOKs/10 EBOOKS START-20220224T214417Z-001.zip,18Z2vrQzEZMuvQO9cXSa_e2PeU3PjeSmK,application/zip
59,as 48 leis do poder (robert greene) (z-lib.org).pdf,30319892,2,JADIELSON/EBOOK's/As 48 leis do poder (Robert Greene) (z-lib.org).pdf,1MHtNboqC53RqNNj4Q1WK-VHGqlzhkh1S,application/pdf
59,as 48 leis do poder (robert greene) (z-lib.org).pdf,30319892,2,EBOOKs/As 48 leis do poder (Robert Greene) (z-lib.org).pdf,1jzXpguOl9OGjRc6sqP4wPivGNfPh46ZU,application/pdf
60,ebook.pdf,12754131,2,CURSOS_EBOOKS/A CIÊNCIA E ESTRATÉGIA DE VENDAS/EBOOK.pdf,1KGhOgmsx5fLe9AnxWEH71YDqEJy1gAK8,application/pdf
60,ebook.pdf,12754131,2,CURSOS/A CIÊNCIA E ESTRATÉGIA DE VENDAS/EBOOK.pdf,15uyhXuA2KuXQGb7dDp8c9_9aXNNnq1T_,application/pdf
61,croqui rotina.png,6340587,2,JADIELSON/ROTINAS/CROQUI ROTINA.png,1oRKtl_nHivbKd6CbNaQ72Mqh47-E9ldP,image/png
61,croqui rotina.png,6340587,2,ROTINAS/CROQUI ROTINA.png,1vloh3YI7D8WXjQJvveSlmC71PeR39Oni,image/png
62,aula_o+de+planejamento+-+slides+.pdf,6062634,2,CURSOS_EBOOKS/AULAO DE PLANEJAMENTO/Aula_o+de+Planejamento+-+Slides+(1).pdf,17ITk5ZNRAI8FXv8ORwIfnpWgaMj9L1LO,application/pdf
62,aula_o+de+planejamento+-+slides+.pdf,6062634,2,CURSOS/AULAO DE PLANEJAMENTO/Aula_o+de+Planejamento+-+Slides+(1).pdf,1qU5Z43WCmyzZv2ic3KbqaLchV53eQwsu,application/pdf
63,como faturar 3k vendendo produtos de social media.pdf,5579866,2,JADIELSON/EBOOK's/Como faturar 3k vendendo produtos de Social Media.pdf,1G_6ikByUMoHdZkRbe1RvSwJeW_HdtfzX,application/pdf
63,como faturar 3k vendendo produtos de social media.pdf,5579866,2,EBOOKs/Como faturar 3k vendendo produtos de Social Media.pdf,1OzhWvlefhxkrUFgwibQ5QtCDd0eduO_X,application/pdf
64,1736257559456-3938ac34-b2d8-4423-a3ab-de8bb939b48d.pdf,5051974,2,CURSOS/FOCO - Conquer/1736257559456-3938ac34-b2d8-4423-a3ab-de8bb939b48d.pdf,1i-caowAJzA5qIUb1WTaUzeuMjm0DGSCd,application/pdf
64,1736257559456-3938ac34-b2d8-4423-a3ab-de8bb939b48d.pdf,5051974,2,1736257559456-3938ac34-b2d8-4423-a3ab-de8bb939b48d.pdf,1Je62KfKGWeXOGrJmDgoZU1582gbzgdaj,application/pdf
65,bonus-marcas-que-davi-laranjeira-indica-e-nao-267ea5e1d4b404e0be8cbcd6fcbbea67.pdf,3594481,2,CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/bonus-marcas-que-davi-laranjeira-indica-e-nao-267ea5e1d4b404e0be8cbcd6fcbbea67.pdf,1kpsvT1NYzmgz9j4Ypi5wm9aPA9b1qhN2,application/pdf
65,bonus-marcas-que-davi-laranjeira-indica-e-nao-267ea5e1d4b404e0be8cbcd6fcbbea67.pdf,3594481,2,JADIELSON/CURSOS/Método Cozinha Mais Fácil do Mundo/bonus-marcas-que-davi-laranjeira-indica-e-nao-267ea5e1d4b404e0be8cbcd6fcbbea67.pdf,1dGKWl5GWI_JJbyDgVAR4fEt323QLkacq,application/pdf
66,mes-9-tabela-dinamica-dos-alimentos-aaf341a0fb530803eca0e375d8de06cb.pdf,3594186,2,CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passos 1 e 2/mes-9-tabela-dinamica-dos-alimentos-aaf341a0fb530803eca0e375d8de06cb.pdf,1KNPBHpk4Hy75Q2DAJbSMPbkqoBEGZOh5,application/pdf
66,mes-9-tabela-dinamica-dos-alimentos-aaf341a0fb530803eca0e375d8de06cb.pdf,3594186,2,JADIELSON/CURSOS/Método Cozinha Mais Fácil do Mundo/Passos 1 e 2/mes-9-tabela-dinamica-dos-alimentos-aaf341a0fb530803eca0e375d8de06cb.pdf,1I8ZtFEPq9g1ENaW9agCgm5EpLMGXVJtb,application/pdf
67,mes-2-tabela-dinamica-dos-alimentos-39bfecbdd71458860ce585f84097d05b.pdf,3499087,2,CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passos 1 e 2/mes-2-tabela-dinamica-dos-alimentos-39bfecbdd71458860ce585f84097d05b.pdf,1JbtfccBEEsyP92_dKWcDFwcbjUK1J2J0,application/pdf
67,mes-2-tabela-dinamica-dos-alimentos-39bfecbdd71458860ce585f84097d05b.pdf,3499087,2,JADIELSON/CURSOS/Método Cozinha Mais Fácil do Mundo/Passos 1 e 2/mes-2-tabela-dinamica-dos-alimentos-39bfecbdd71458860ce585f84097d05b.pdf,12k0Gldgers7o08w0vEPIQZ0iiG_ZnsJe,application/pdf
68,mes-6-tabela-dinamica-dos-alimentos-a3fa8fca1b255ab552f31e6d0e3b2512.pdf,3477469,2,CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passos 1 e 2/mes-6-tabela-dinamica-dos-alimentos-a3fa8fca1b255ab552f31e6d0e3b2512.pdf,1Xa4-4acIIhfe45DOvhF303OzDWzLsXOv,application/pdf
68,mes-6-tabela-dinamica-dos-alimentos-a3fa8fca1b255ab552f31e6d0e3b2512.pdf,3477469,2,JADIELSON/CURSOS/Método Cozinha Mais Fácil do Mundo/Passos 1 e 2/mes-6-tabela-dinamica-dos-alimentos-a3fa8fca1b255ab552f31e6d0e3b2512.pdf,1432xnrjtoITPYJ7_R5ee3DQk8s2DKCLY,application/pdf
69,mes-10-tabela-dinamica-dos-alimentos-18ad08ecc8beef116e521b8a322091e2.pdf,3464968,2,CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passos 1 e 2/mes-10-tabela-dinamica-dos-alimentos-18ad08ecc8beef116e521b8a322091e2.pdf,1eZgxejQq7ycFz-sTsVBAZfVvNyI_knj4,application/pdf
69,mes-10-tabela-dinamica-dos-alimentos-18ad08ecc8beef116e521b8a322091e2.pdf,3464968,2,JADIELSON/CURSOS/Método Cozinha Mais Fácil do Mundo/Passos 1 e 2/mes-10-tabela-dinamica-dos-alimentos-18ad08ecc8beef116e521b8a322091e2.pdf,1LCglIfGzGYycyh7VIe3ZbxjzYT0ghXaH,application/pdf
70,mes-7-tabela-dinamica-dos-alimentos-cef64fc41480b113faf00bd4ad462081.pdf,3463384,2,CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passos 1 e 2/mes-7-tabela-dinamica-dos-alimentos-cef64fc41480b113faf00bd4ad462081.pdf,15EUjlVwYVpB7ZoS5mBhrZjCvpjz76jz7,application/pdf
70,mes-7-tabela-dinamica-dos-alimentos-cef64fc41480b113faf00bd4ad462081.pdf,3463384,2,JADIELSON/CURSOS/Método Cozinha Mais Fácil do Mundo/Passos 1 e 2/mes-7-tabela-dinamica-dos-alimentos-cef64fc41480b113faf00bd4ad462081.pdf,1J2qPTktu0h6fnriHITJA3f3ywaxopcMP,application/pdf
