path,name,id,mimeType,size,modifiedTime
02_FOTOS_SOLTAS,02_FOTOS_SOLTAS,15aQ8S_Vm2paRC-ebwn3vOIzJp4jpL7Pl,application/vnd.google-apps.folder,,2026-05-22T11:33:48.862Z
CURSOS_EBOOKS/MATRIZ DE AIZEN HAWARD.png,MATRIZ DE AIZEN HAWARD.png,1jxuYOt8-xiu-7K90ghllWxQ-oVOrOUDB,image/png,279060,2024-11-26T18:34:04.000Z
CURSOS_EBOOKS/NOTION/01. Cronograma de estudo com Notion.mp4,01. Cronograma de estudo com Notion.mp4,1COIMcu-P1Rh6EwJwncUS5RlSWMYlGbZy,video/mp4,201231273,2026-02-09T03:45:17.000Z
CURSOS_EBOOKS/NOTION/02 - Organização de tarefas com Notion.mp4,02 - Organização de tarefas com Notion.mp4,1nYT1qqvqSrSDDqWczmsCysoGo3_76h-M,video/mp4,64088451,2026-02-09T03:54:55.000Z
CURSOS_EBOOKS/NOTION/Aula 6 - Notion na prática.mp4,Aula 6 - Notion na prática.mp4,1I_PZhow7rX6bDEb0hqYH1f8B2UOrRVaZ,video/mp4,140938976,2026-02-09T04:01:35.000Z
CURSOS_EBOOKS/NOTION/Live #12 - Organização de Projetos com Notion.mp4,Live #12 - Organização de Projetos com Notion.mp4,1xOn-wJkICbHAsJklE8IbI-SjEhIH6mT0,video/mp4,175473843,2026-02-09T03:22:18.000Z
CURSOS_EBOOKS/VENDE-C/CERTIFICADOS/Certificado - (2) PROSPECÇÃO.png,Certificado - (2) PROSPECÇÃO.png,1UZ_zpootvlBkYlzC8PdsaocPc03pOriZ,image/png,158798,2026-01-11T17:52:24.000Z
CURSOS_EBOOKS/VENDE-C/CERTIFICADOS/Certificado - (3) APRESENTAÇÃO.png,Certificado - (3) APRESENTAÇÃO.png,13fEw0XzS9_vjRHe8EKP_6jb6FZ_VHc_q,image/png,155961,2026-02-05T11:45:46.000Z
CURSOS_EBOOKS/VENDE-C/CERTIFICADOS/Certificado - (5) CANAIS E CULTURA.png,Certificado - (5) CANAIS E CULTURA.png,1OooVmamekwjO85pwqdZk1oKgEOO5rzUC,image/png,155007,2026-03-16T11:31:57.000Z
CURSOS_EBOOKS/VENDE-C/CERTIFICADOS/Certificado - VENDE-C - Jadielson Davi Dos Santos - PRODUTIVIDADE.png,Certificado - VENDE-C - Jadielson Davi Dos Santos - PRODUTIVIDADE.png,1j2nyigBS9H_sf5nfBYCrkaYXxn5Toz55,image/png,385843,2025-12-13T22:12:02.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Modulo 11 - Criando uma vinheta para o canal ESCOLA PARA YOUTUBERS/Hotmart Club - Aula Única.MP4,Hotmart Club - Aula Única.MP4,1Xrobwnxlas9JgnINwou6-3v22BLLl1L2,video/mp4,127119314,2024-01-21T02:10:28.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 01 - Conhecendo a Ferramenta/01- Conhecendo o After Effects.MP4,01- Conhecendo o After Effects.MP4,1ZJ5vbjK5yB2SuxA6-nqa2QULuQgfDLZP,video/mp4,28809518,2024-01-21T02:22:38.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 01 - Conhecendo a Ferramenta/02 - Como comprar o After Effects.MP4,02 - Como comprar o After Effects.MP4,1ZSPe-riQHbT7yZmYZK_SrZYT7-WWbC5H,video/mp4,20632909,2024-01-21T02:16:16.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 01 - Conhecendo a Ferramenta/03 - Requisitos do Adobe After Effects.MP4,03 - Requisitos do Adobe After Effects.MP4,18GDf0QnmxJ7QVLYKh8Uj2Gn8D2J-cxLC,video/mp4,24325758,2024-01-21T02:16:34.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 01 - Conhecendo a Ferramenta/SEJA BEM VINDO AO ME ENSINA AE!.MP4,SEJA BEM VINDO AO ME ENSINA AE!.MP4,1i2HQHKtQ65IGQhEJj6gCScfs3pNUOwaA,video/mp4,126426589,2024-01-21T02:00:50.000Z
"CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 02 - Entendendo o After Effects/04 - Dinâmica de trabalho- comps, camadas e render.MP4","04 - Dinâmica de trabalho- comps, camadas e render.MP4",1_4PyfanusJ7hS-aajkfSgpiY77GwoGWp,video/mp4,35216524,2024-01-21T02:01:00.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 02 - Entendendo o After Effects/05 - Interface.MP4,05 - Interface.MP4,1qieBSzCPinwbr7u14Pje4bqSxrWyqnaQ,video/mp4,46579912,2024-01-21T02:00:42.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 02 - Entendendo o After Effects/06 - Timeline.MP4,06 - Timeline.MP4,1WggTRW7-f6H3SXlAlwrZWhbY8fq0cx1a,video/mp4,44280007,2024-01-21T02:01:22.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 02 - Entendendo o After Effects/07 - Ferramentas escondidas.MP4,07 - Ferramentas escondidas.MP4,1TtD9CkqDbYvRtUvy50mgW3aFgoOPAu4u,video/mp4,31361100,2024-01-21T02:28:10.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 02 - Entendendo o After Effects/08 - Importando arquivos.MP4,08 - Importando arquivos.MP4,1_0bwtydxeE0Gqu0qrICIdoBvvSCyBD9k,video/mp4,24134509,2024-01-21T02:00:54.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/09 - Criando composições.MP4,09 - Criando composições.MP4,12JByrQ3gVm5GaOAb05V8RWydcGxt5Uag,video/mp4,34514322,2024-01-21T02:01:22.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/10 - Tipos de camadas e objetos.MP4,10 - Tipos de camadas e objetos.MP4,1ax1eZeOd8kdEgmGLee-9maZxsMJr6PHn,video/mp4,39092478,2024-01-21T02:01:08.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/11 - Controle de vídeos.MP4,11 - Controle de vídeos.MP4,1BzyXAwA4KGkJAp-4_7-m2_x7WUN4GcOI,video/mp4,17692038,2024-01-21T02:01:16.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/12 - Pre-comp.MP4,12 - Pre-comp.MP4,1MFQu_W-Qu2DSRJYimqlLnv6orGI-U8Ug,video/mp4,20192202,2024-01-21T02:00:44.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/13 - Interpret Footage.MP4,13 - Interpret Footage.MP4,1JO6eXPitc6S8SYGHAlXoaPDIKpaSmUoc,video/mp4,15079025,2024-01-21T02:01:08.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/14 - Substituir camadas.MP4,14 - Substituir camadas.MP4,1PTfnGCxs3_3v337TyJbL2trrSU0y6VDC,video/mp4,15294718,2024-01-21T02:00:52.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/15 - Time Remapping.MP4,15 - Time Remapping.MP4,1AqJn5CM5Wq4GZuaL3itzuldQHdKqVjTQ,video/mp4,40884045,2024-01-21T02:14:10.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/16 - Adicionando Efeitos (effects).MP4,16 - Adicionando Efeitos (effects).MP4,1z0DzcQ3RpoBbO93hntbbHGda8ZENVUSm,video/mp4,47221035,2024-01-21T02:14:16.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/17 - FX Console.MP4,17 - FX Console.MP4,1WqKug1VXgzdAIcO1bBR-97WfIbiAmOaP,video/mp4,9626574,2024-01-21T01:55:32.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/18 - Adjustment Layers.MP4,18 - Adjustment Layers.MP4,1DaycADu9l71YDz4emXszRslDiFAMhMvk,video/mp4,22941808,2024-01-21T02:01:18.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 03 - EDIÇÃO no After Effects!/19 - Propriedades de transformação de camadas.MP4,19 - Propriedades de transformação de camadas.MP4,1BwxT_b8xMLTpxu9xtDujg1oCCe6VPD6m,video/mp4,38829236,2024-01-21T02:01:22.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/20 - Importar material do Photoshop.MP4,20 - Importar material do Photoshop.MP4,1b_oJB-j4Wrj8h4KMXf9VBBcjRvTj8HZD,video/mp4,52403262,2024-01-21T02:33:50.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/21 - Keyframes I - Introdução.MP4,21 - Keyframes I - Introdução.MP4,1lEMOtIbYMJYLpvDkOawCGJGU18tbHAoH,video/mp4,41562334,2024-01-21T02:18:28.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/22 - Keyframes II - Interpolação.MP4,22 - Keyframes II - Interpolação.MP4,1CtvBA1OqNaFY22w_CqZG1widIMds02hI,video/mp4,51333012,2024-01-21T02:22:22.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/23 - Graph Editor.MP4,23 - Graph Editor.MP4,1FFLMV_TI5sSXQfdPC1twfeZGzqgq7GqS,video/mp4,57509211,2024-01-21T02:01:26.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/24 - Script Ease and Wizz.MP4,24 - Script Ease and Wizz.MP4,1xfP-fOwXdaekLhUaazuIxbJk7dMF2DOm,video/mp4,52136393,2024-01-21T02:01:26.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/25 - Introdução.MP4,25 - Introdução.MP4,1DFTQkGqRAWgvsgYKdRVnWqjWT8SQqYw2,video/mp4,18751244,2024-01-21T02:00:32.000Z
"CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/26 - LoopOut, Wiggle e Time.MP4","26 - LoopOut, Wiggle e Time.MP4",1aINcEYxnF55PhM_vo9vuWiTtCIyxOt6O,video/mp4,52479835,2024-01-21T02:01:28.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/27 - Pickwhip de expressões.MP4,27 - Pickwhip de expressões.MP4,13EHu8l31FUhWucjN5PLGh0DR0y26sIWA,video/mp4,29256155,2024-01-21T02:01:24.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/28 - Parenting e Objetos Nulos.MP4,28 - Parenting e Objetos Nulos.MP4,1-HKTpPlIyg__A43GTeAwS_RiIIKTHute,video/mp4,30009797,2024-01-21T02:01:06.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/29 - Modos de composição.MP4,29 - Modos de composição.MP4,1NXzyoKZRgXrsAZTr8Htvgd0tcy5JOi9E,video/mp4,37902295,2024-01-21T02:01:30.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/30 - Alpha e Luma Matte.MP4,30 - Alpha e Luma Matte.MP4,1j94CzzXYQOJ08IDrAfefPfsLWWAU95vc,video/mp4,25416813,2024-01-21T02:24:06.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/31 - Puppet Pin Tool.MP4,31 - Puppet Pin Tool.MP4,1QGlMNsxfInl83SWoNQpTgEPn3kiPVsFS,video/mp4,24128239,2024-01-21T02:01:04.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 04 - Introdução ao Motion Graphics/Materiais/tobiaspuppetcutout.png,tobiaspuppetcutout.png,1hYiHhTaQ4YPmeeNrz76lCDo8q_I9axHB,image/png,188363,2024-01-21T01:51:20.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths/32 - Adicionar e editar texto.MP4,32 - Adicionar e editar texto.MP4,1Y0HjIqdmm7S6l7c6uG8qoi6qkxnU7dF0,video/mp4,63493431,2024-01-21T02:01:24.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths/33 - Criando novos paths e shapes.MP4,33 - Criando novos paths e shapes.MP4,1gbQjs2X2mjRC_0T5BIse54MsvbeqGFLw,video/mp4,53902011,2024-01-21T02:01:14.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths/34 - Texto seguindo um path.MP4,34 - Texto seguindo um path.MP4,17Mlwp0nk_zWhUn91rdXdcVSwueQF_YsG,video/mp4,22690885,2024-01-21T02:01:10.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths/35 - Propriedades de shapes.MP4,35 - Propriedades de shapes.MP4,1j2fgb5fVtIzBI7ppt2pwNLKBLQaBR8i5,video/mp4,61693261,2024-01-21T02:01:18.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths/36 - Década de 50_ - Texto sendo digitado_máquina de escrever.MP4,36 - Década de 50_ - Texto sendo digitado_máquina de escrever.MP4,1P4TkLocFik-TAkyWHoyRRVdM9PAzTOCB,video/mp4,29730707,2024-01-21T02:20:12.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths/37 - Assine seus projetos! - Strokes + Textos.MP4,37 - Assine seus projetos! - Strokes + Textos.MP4,1J5-TG28z57Wh8ZAIaXLCsQK1iEbwwbz1,video/mp4,42913335,2024-01-21T02:01:20.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths/38 - Voltando à quinta série! - Efeito Scribble.MP4,38 - Voltando à quinta série! - Efeito Scribble.MP4,1xC4Vybr0Vpth_8WS7J2aS5HWhHhYhFuR,video/mp4,50749478,2024-01-21T02:33:56.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths/39 - Bomba! - Contadores e relógios.MP4,39 - Bomba! - Contadores e relógios.MP4,1aVl9nqQOoud78nLjfX_YRH0Kgwwgesc6,video/mp4,22951572,2024-01-21T02:00:46.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths/40 - Ritmo de Festa! - Shapes Explosivos.MP4,40 - Ritmo de Festa! - Shapes Explosivos.MP4,1HdVarTuJIgsSSwzw6PhAei5R2yU7sf4u,video/mp4,39725449,2024-01-21T02:00:24.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 05 - Textos e Paths/41 - Crise de Identidade - Morph de Shapes.MP4,41 - Crise de Identidade - Morph de Shapes.MP4,1aziYHNtjFSpJUUBvfXPooPIRyQ_kvgqB,video/mp4,22393664,2024-01-21T02:21:34.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/42 - Masking I - Básico.MP4,42 - Masking I - Básico.MP4,10iVSj_JF0b8Lm1aVx2A2Mz2nnE-XGX-2,video/mp4,31759213,2024-01-21T02:01:04.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/43 - Masking II - Animação e Propriedades.MP4,43 - Masking II - Animação e Propriedades.MP4,1eia1kTtr9cUTyt9kRp-5Neok6waDGuAc,video/mp4,28618959,2024-01-21T02:00:10.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/44 - Chroma Key - KeyLight.MP4,44 - Chroma Key - KeyLight.MP4,1_KcHQGmtKzcPjQQkJ2u30mRTVkWL_Two,video/mp4,58862345,2024-01-21T02:00:06.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/45 - Chroma Key em condições ruins.MP4,45 - Chroma Key em condições ruins.MP4,1xlfEDOkRjFvyqYhicMZraQGwjqpS3Bpl,video/mp4,38692557,2024-01-21T02:32:20.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/46 - Roto-brush.MP4,46 - Roto-brush.MP4,1XJ4jMgt207vTQFfE-YFGVEjojUOBaPBd,video/mp4,51807346,2024-01-21T02:01:30.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/47 - Refine Roto-brush.MP4,47 - Refine Roto-brush.MP4,11TFAaHY7GXar9YS4VVaJjg48VpxTdFHL,video/mp4,26374345,2024-01-21T02:01:14.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/48 - Tracking 2D.MP4,48 - Tracking 2D.MP4,1EzBA7LhEt_PysZ2nosKXUtEvuADGDYlC,video/mp4,68111680,2024-01-21T02:01:02.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/49 - Tracking 2D com Rotação.MP4,49 - Tracking 2D com Rotação.MP4,12lZVJhMWmCxwbDnbTFFMYh9_mlPS2O2J,video/mp4,13616545,2024-01-21T02:32:00.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/50 - Estabilização com Tracking.MP4,50 - Estabilização com Tracking.MP4,1fVtwimdI41QVG4ZlUt4lFv8HRI5X7Tcm,video/mp4,42227460,2024-01-21T02:01:16.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/51 - Warp Stabilizer.MP4,51 - Warp Stabilizer.MP4,10fC-nsrT30_hQfcjpdmu2lV0GEFWo98B,video/mp4,34757106,2024-01-21T02:00:48.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/52 - Corner Pin.MP4,52 - Corner Pin.MP4,1IK1cxW4jOpyR2tY5Uv6aP6U27DXKRqlj,video/mp4,42657700,2024-01-21T02:01:24.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/53 - Optical Flares.MP4,53 - Optical Flares.MP4,16WT4FU3nBgWwvsr6mwjwoUH-8P2eZOIS,video/mp4,58118977,2024-01-21T02:01:28.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/Materiais/44 ChromaKeyKeylight/1.jpg,1.jpg,1Vk5QGnUFV_zTJpAalLcb9CKQV33walJa,image/jpeg,24570,2024-01-21T01:51:04.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/Materiais/44 ChromaKeyKeylight/ChromaKey01.mp4,ChromaKey01.mp4,1JJ4ObzGDqbFfrOQv48pDdDiODNo_0d4y,video/mp4,9123716,2024-01-21T01:59:40.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/Materiais/46 RotoBrush/RotoBrush.mp4,RotoBrush.mp4,1CtX91qhRYVn4IuTgh9PxxJtz6uJQL7YO,video/mp4,36873188,2024-01-21T02:01:22.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/Materiais/48 Tracking/Tracking.MP4,Tracking.MP4,1XB0892-oC96naB79kP-vB6zIBrDlhySP,video/mp4,220089261,2024-01-21T02:01:26.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/Materiais/49 Tracking Rotation/Tracking Rotation.mp4,Tracking Rotation.mp4,1uTnmmVVFPIwGAtAmx662AUaEYjv9P53U,video/mp4,38192912,2024-01-21T02:01:28.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/Materiais/50 Estabilização/Estabilização.mp4,Estabilização.mp4,1kzN5gaxNlaCOeYmtYx27VuvrPOZUyUrh,video/mp4,7558700,2024-01-21T01:59:16.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/Materiais/52 CornerPin/C0368.MP4,C0368.MP4,14F1G46QdUI5_5rMhczaUe6331zFtZcmY,video/mp4,112729184,2024-01-21T02:01:16.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 06 - VFX/Materiais/52 CornerPin/C0370.MP4,C0370.MP4,1k35IuS9NmE5OIEZXMY78CIm-UZL603eB,video/mp4,63480150,2024-01-21T02:01:26.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 07 - Delivery/64 - Work Area Render.MP4,64 - Work Area Render.MP4,101wRbx4FTMt40sV7L_FCs6ZKNIlxShMl,video/mp4,22020492,2024-01-21T02:33:38.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 07 - Delivery/65 - Entendendo a Render Queue - Exportação para INTERNET.MP4,65 - Entendendo a Render Queue - Exportação para INTERNET.MP4,198nu7mqgzyDgi6MHsrod4XMsP4uFJsdX,video/mp4,33123844,2024-01-21T02:01:16.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 07 - Delivery/66 - Entendendo a Render Queue - Exportação UNCOMPRESSED e Animation.MP4,66 - Entendendo a Render Queue - Exportação UNCOMPRESSED e Animation.MP4,18RR0YTrJwAyhXQbIuunwnd2OQYFOUqfd,video/mp4,33721562,2024-01-21T02:01:22.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 07 - Delivery/67 - Exportando via MEDIA ENCODER.MP4,67 - Exportando via MEDIA ENCODER.MP4,1OTIPf3zvU-t4_YjN4jBQQRAO4DOATl7m,video/mp4,23728613,2024-01-21T02:01:18.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 07 - Delivery/68 - Exportando com CANAL ALPHA.MP4,68 - Exportando com CANAL ALPHA.MP4,1OffZ8YfC71eMQFK1DtLTgoiBu4mnCJY5,video/mp4,11613883,2024-01-21T02:01:12.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 07 - Delivery/69 - Criando PRESETS e TEMPLATES de exportação.MP4,69 - Criando PRESETS e TEMPLATES de exportação.MP4,1fKERkBAwgO-cKLTjpbOUA3qrFQpQVm3w,video/mp4,10970982,2024-01-21T01:59:44.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 08 - Colorimetria/60 - Entendendo a Colorimetria.MP4,60 - Entendendo a Colorimetria.MP4,1D3YJ42R_ogBYLkKH_UHI51WTbpKisL-x,video/mp4,53812703,2024-01-21T02:01:20.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 08 - Colorimetria/61 - Ajustes de Luminosidade.MP4,61 - Ajustes de Luminosidade.MP4,1mhAND65FeSxtFJ54mlvUdbMJfMnbtIMm,video/mp4,62683792,2024-01-21T02:01:26.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 08 - Colorimetria/62 - Ajustes de Cor.MP4,62 - Ajustes de Cor.MP4,1WvHIGTrFQD7oCVt2Qj_-0l9D2xG-UmXD,video/mp4,99505342,2024-01-21T02:01:02.000Z
CURSOS_EBOOKS/VIDEO AULAS/⭐️ Me Ensina AE! Curso de After Effects - Brainstorm Academy/Módulo 08 - Colorimetria/63 - Masking e Power Windows.MP4,63 - Masking e Power Windows.MP4,1AeWUEcVNM8FYYtLN8kxOys_KLzVSMSsr,video/mp4,41583567,2024-01-21T02:00:48.000Z
