nome_normalizado,quantidade,ids,caminhos
c0124.mp4,2,14ejYiyjw_ogdQWv5OE9FwGAPCDqkZ8k2 | 1rEwn6Vs1156nr_OEohLbfYsPE61O-GYQ,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0124.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0124.MP4
c0125.mp4,2,1a6C1eix1m7z4DFKb8xP9IzREEfAByJSH | 1RDSjKZfa589k4-urUAOtklmOxa_TAQVT,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0125.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0125.MP4
c0126.mp4,2,1sq5nB9Yb-ykGnbzKKOy3ZwrvSBc13sWZ | 1YCi9o9PNkiFtZqAI3hPm6m18ZsbQVXtg,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0126.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0126.MP4
c0127.mp4,2,1XTuhGTmVl3j0wG7ZLPXbiZQW3BraxiuL | 1p59DI0Vq15pu10r6eVzRKXRi9gDH9UrK,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0127.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0127.MP4
c0128.mp4,2,1-ItVgDAtVIDfQGzvfoRhEwtP_AaBPNIB | 16jMIklx8TX3Y-hxs6gWb944h1YAVgviF,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0128.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0128.MP4
c0129.mp4,2,1mX0BoGKjEMroBZEUATY_mHU5LY-l6hA- | 1n5zWGi0PapQ3JuXmWYsDjKSlcxZUJho0,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0129.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0129.MP4
c0130.mp4,2,1iDAQYKSHEBoOQFMp9tX-O3kbpia_obrO | 1kzk-ZaLEMsDTJ7f9y4PRR4hf7xmi-lX4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0130.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0130.MP4
c0131.mp4,2,12zlw-xrobLezlWtYnMvSIKJPjvXPlp5M | 1rt938MmHXT3QBUQmFL73lJ1QMok-We53,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0131.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0131.MP4
c0132.mp4,2,1gBAep30rpRwvpUgnX6x3PgxIHyAhYMW6 | 1on0gUY0g9UL1dSJ_GbE9qsFm80eqMa6C,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0132.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0132.MP4
c0133.mp4,2,1dhl7lWF-xNNLKkH-NOXTD_B6ocPU_bdS | 14wSK9c8hnZiz5AbkgB1dwfB0hSteVxDr,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0133.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0133.MP4
c0134.mp4,2,18B1P7-k9_H_-CN5epx6Q5lp3JDH4L3Lx | 1waGNYLJwM-mRoa42t8yt4WMW0rvhUDJw,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0134.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0134.MP4
c0135.mp4,2,1nYTN_iK_KCeQP9oG1jBdX5oLU7BMCeJB | 192fSG7cW1PIbhpktannOUAtXf4h7dLl0,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0135.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0135.MP4
c0136.mp4,2,1816-x2YacdDsIQ_JimmizjV0ijPWBFe2 | 1VASBGO9MKgjgVKFwN7mnOxbVX5d9E2Fs,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0136.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0136.MP4
c0137.mp4,2,1QQdf2Y7FwnPTznPXT6WvETdUdQSAbgRY | 1oX_bdxwnsD5KvC-4myv2OfYS6CG_KEL9,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0137.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0137.MP4
c0138.mp4,2,1P5RqbYK-uqyTxwhDSR6d6aDR3wZGhOxj | 1S0QSzYuh9qRGkp0dV-PoIc1Z15I1vaLg,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0138.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0138.MP4
c0139.mp4,2,1taZwFOOU1IEOIjEQCCsPQWFEv40cJna2 | 1N0hjl7MW5ErnSXxY3zZkwpjTqRlOByz9,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0139.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0139.MP4
c0140.mp4,2,1FGsk31HFfD2KQ3jaY2VFc8jFgZ9M0gX2 | 1BbPDEERUCTxJmQ38jMKfhsQf9PoiKdht,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0140.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0140.MP4
c0141.mp4,2,1BBf_hP8g9m-m_9sf_p_MEEShmy2Xhc1v | 1mc5sYOw0M57oO8z4yoU-E6DRlm-zCFCw,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0141.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0141.MP4
c0142.mp4,2,1Zs68vOno_BX1aW7FIJQYmp3kNTDjme6d | 1F0XDlrqWakNv_8OP6Haf9ZgRz7PxHxXZ,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0142.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0142.MP4
c0143.mp4,2,1HmpGQM7OS6gCjW9o3oBlkVtWSnI4jH6L | 1B6DDwaMz-bsvvGWqX2HTgE7CDluKpzRW,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0143.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0143.MP4
c0144.mp4,2,1XRTpSanQY9HkI-T9zoSsm5QdeYUM77VF | 11v9OOrSCMVN5hKVJ-5HozlYYI5kMbpIF,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0144.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0144.MP4
c0145.mp4,2,1GFdjVOlXyMkofzAZOjCDbQFH-KTHUfo6 | 1hPUVJIMrGZwxpEmS6xu8_h9O0TNd7S08,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0145.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0145.MP4
c0146.mp4,2,1fbY3VagWVUj0zE1bKS9UuxOCubBO0VlA | 1wCf6gViSQoUrXYaa_vqMhjRYTpr-oXak,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0146.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0146.MP4
c0147.mp4,2,1AhOgXhAvihQfdLv9i1dQstsT-OLSgF9t | 1wcbpj3hUejxIX5tv9DwSJFEZ3gJt1h_s,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0147.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0147.MP4
c0148.mp4,2,1YCA4x63e5l9EGSDEMYqdIGfgWaks8DbJ | 1Ug13yd9r5sozrMecRyNFoWC3Yzw9vKW9,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0148.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0148.MP4
c0149.mp4,2,1WBMDeP56Om3AsYbq0f95gLjgE8jbCIhd | 1Bq1XKTirO3BudmGm-vZptqpY-gXNCNYr,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0149.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0149.MP4
c0150.mp4,2,1fj1nw4rERfbaur0f7H-EOUglc3q4yoMY | 1sZLE1E2lbNQ0I8MPuXoPza3n4-rgvK4C,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0150.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0150.MP4
c0151.mp4,2,1djJksGAIFsLgi4fB2Ivf8H8PJs39QQqk | 1b4G7Muus2a1Tsc2cl14f_1x6rApoe7va,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0151.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0151.MP4
c0152.mp4,2,1zRxWM6k8HuQDxtpt_o4Q-AMUeIOnb73g | 14NkCT2fVDLQ6R6cUNNM9y1fJZUW0VfhJ,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0152.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0152.MP4
c0153.mp4,2,1aluyxunNa2YTqUtdCeuPjJEXWSWL_6la | 18TZ8cT99VSPObhp9PwQqx6nIzD7ZQYc-,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0153.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0153.MP4
c0154.mp4,2,1XwN1LLkWO94tRy-qNNQIP7XOpfQFBUIO | 1gsHOo_O98PY2XVUcG96xGEARR48D_cMw,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0154.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0154.MP4
c0155.mp4,2,178TewZRXBSyCFstU5g_jkspttPXLcXKY | 16IDIXg-QT0sapqWPy95U7Wgw9EyyL_Nt,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0155.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0155.MP4
c0156.mp4,2,1o852_TG0ep68PMIGdM5ckGCuCyXfNgdU | 1QlwGe2kenO1PH00tAHVrrCvi7n31o57A,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0156.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0156.MP4
c0157.mp4,2,19buvKUjoL3DdjXp2rW-SnZNYrKVRRkOO | 1IGaAqDVMPQd63xIjYfUF_-CyIPHM6vhi,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0157.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0157.MP4
c0158.mp4,2,12dgliENs_KI-ChBiXUVaF2ZDIR45_xFu | 1fZkQmQnYv5DEWNDkD4FXE64gNFSNuMcO,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0158.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0158.MP4
c0159.mp4,2,1YAgxj2v7FXV-DesTT_0CC7PUoVoA1LF1 | 1t0o05A3q5Ep33eTiHWb5Y_wjk_lqrA62,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0159.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0159.MP4
c0160.mp4,2,1opCrkvqxOPTWVfa3V3v0MVOk7ruDOmgz | 1Oxuxn8ZSksTM3H6FVUhdd439iuMFYXn9,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0160.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0160.MP4
c0161.mp4,2,1rZ6xWdygT2YoouSHXa4WLJF0iLmvDK9G | 1PUomnK92M8VxT8U7uX4dHnvJTk3HsRf0,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0161.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0161.MP4
c0162.mp4,2,1XQ6oT82jhu214ipanELGMH96AcAXDeJ0 | 1MFI1r3ti6pVz4UAesdcSSvmMaV-j_rtY,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0162.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0162.MP4
c0163.mp4,2,1r88G0t5XLpaqaB-xyAmhod3LnQwJBWe5 | 1dZt2RjUhFda6OykFJceipErSIyKSMFHZ,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0163.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0163.MP4
c0164.mp4,2,1Cje4aucKHTDy3YXv0p0ByJM-Ra4mPW6f | 1lbq1RZ9N4g-ZG3UIn45EeRcCIlKlNV1O,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0164.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0164.MP4
c0165.mp4,2,14Ws4MnWT6o3Wx87XHAAegDz7j97Mk9Pd | 1q4fRlayArF3UxSak-9Y5OXVvUAIgcuyN,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0165.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0165.MP4
c0166.mp4,2,1vT_ycgZAHE1yHJCYQOmXkXf-b0_YxRue | 1BN4P3MwjE0Wd3o877728WKocx_KccuBt,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0166.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0166.MP4
c0167.mp4,2,12JEJFMsdaGpKOwAVxLo6VGnkWU0EHetD | 1cPhoDHEJ1jcvsZ_mGvpXsXqcwxWSroZI,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0167.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0167.MP4
c0168.mp4,2,1lfWgvZ2k_6w32_3j3O6n1I_YjWJV2yRc | 1G-VeLzlEps-lGVWzmmiNlwPk8R3K1-xr,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0168.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0168.MP4
c0169.mp4,2,10FHI3sLHSAZQaqKsUx61iRndZK63CJXd | 1AprkU2ReGbslQcxaT1_QUXJtW0UceKzo,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0169.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0169.MP4
c0170.mp4,2,13nC58En1KTt4Cr36BpsroBC5O55Vf3NQ | 1Ecgnov6zWQTEqPtbWrLauH2X2zrfchfd,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0170.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0170.MP4
c0171.mp4,2,1I8b0lnSpzhp-QvGqPHTDBhJX6dxLT3iR | 1en0ZprttrRMCSDWu3Wl1n51Xlu_D9Kef,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0171.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0171.MP4
c0172.mp4,2,1wC-fW6dnUdXVDu1t4n6cVtutTRP6XaL- | 1c87bqqVG0_alkcxvFnCJjkmdWk3XgydA,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0172.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0172.MP4
c0173.mp4,2,1y9te-NQWN6t_QeEl-NKCAwwah9nLN0Rx | 1Lp_94WA9uihpPtrIsl8Y0-yXbPgwRQ74,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0173.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0173.MP4
c0174.mp4,2,1NFwS36TWp7OnFKMhcYH2Q3_gXcpyOSPg | 1g1pUBcg1RdJbbOHz9LwbKl-TIkzHCP7x,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0174.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0174.MP4
c0175.mp4,2,1SKHz8ep7P8Vfq3JmbvgOUKMdOHVC7Bfa | 1tfE9U_DGKiXFTviQGlgIGSJXwMDXkCSw,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0175.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0175.MP4
c0176.mp4,2,1B_galPIhhWYVJ9DuzUbA1eyfwXvScikL | 1YiU7dOwa8U8rkPXHYjBKNPid44J7NmFO,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0176.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0176.MP4
c0177.mp4,2,1CGxE2xrNMUXcYXF23vmhiLjJ01pc3F1- | 1fyJ7rdabXwynltLH5ccYXAb1YI7w3DK_,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0177.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0177.MP4
c0178.mp4,2,1gleq4Jfe2-JmOLAIkO1igcI4HteLS28P | 1AWe2zNZnp7-Lfikb_tn-QFC6IAzsP9zz,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0178.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0178.MP4
c0179.mp4,2,15WHwMLxJC9pJAmZ86Q_fjXfeGXpjDBvl | 176B069zq5tezsseFawbQD6SfVb2vXC5z,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0179.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0179.MP4
c0180.mp4,2,1-AQm7NOgXl6EQ3WXsUePJ6D9CGt0h6sF | 1AQCJo8jn2MPrDNxIiqoTDfpDBmmvfHXT,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0180.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0180.MP4
c0182.mp4,2,19sVO45zxSgDJZox0wzO3ZJY3TlP22AVK | 1GLsova7WEoddCITdWAgUhHfZiusORrUt,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0182.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0182.MP4
c0185.mp4,2,1LqGtYmQUXJrNCiE5jNS2phDyHCk9rlSG | 1Aw_ZukMAX2sSMuDM_piAdMaKfnLJKcis,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0185.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0185.MP4
c0186.mp4,2,1gg5eWsMAaXb4oGAvh8AHh9i-IDC5FdQm | 1_ylr2Uhp6RP9S07-Ih8kOVWpja5RakId,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0186.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0186.MP4
c0187.mp4,2,1I3ThsnPOL4dXkgoiFWyeTXEWWRz6pyB2 | 1mt9dqZaReaZjL4mx5rT_cNWZND4EdT-p,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0187.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0187.MP4
c0188.mp4,2,1b64b8qDTTQik_d1PmPlcbmH_l2BCFPa2 | 1AjUREI92eoB91o9Df-MwjnWtx7fYu9jC,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0188.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0188.MP4
c0190.mp4,2,1w97eI6dMiymZpHOiDC7S8Rk9v2c_sQT1 | 1tSg9uEQV9kSMg4PzgLH6MVkKrJt5M7hD,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0190.MP4 | 01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4/C0190.MP4
lgk00001.arw,2,1rSzzvj6ILMgGPF6JcNk4rJA_H8CP3r-G | 1HZAe5y0H6VJpYmuI-TkgWc2azvFQ64_p,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00001.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00001.ARW
lgk00002.arw,2,1pBMriBlXteoGhtYZk8EAptuLaRsqChsL | 17e4T-40t3k58b3ZSdj1O9SPkVUyYxqwn,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00002.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00002.ARW
lgk00003.arw,2,125rrXgEMUnrCnVGcVGWp2zkOHTc7fW2N | 1ZbueT6BO--Jgi7aHtRyvfdO4d1c4sq-I,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00003.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00003.ARW
lgk00004.arw,2,12wV0o_IQFb1oaNttY8twxOlVtiPfFxPb | 18L1xNNYkNMg4RoWKBf_ljDHxupDLD3Z9,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00004.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00004.ARW
lgk00005.arw,2,1Y_lwfPy5tcpYaGTPODKPLDD6AkYFMoT2 | 1fgk-hzK12AzXaxE8jEfV7QtWhGxCMAoE,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00005.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00005.ARW
